"Componenet","Tool","Image","CVE","Severity","Package","Affected Version","Fix Version","Summary"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-mvr2-9pj6-7w5j","Medium","guava","14.0.1","24.1.1-android","A medium vulnerability in java-archive package: guava, version 14.0.1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2024-56433","Low","login","1:4.13+dfsg1-4ubuntu3.2","","A low vulnerability in deb package: login, version 1:4.13+dfsg1-4ubuntu3.2 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2024-56433","Low","passwd","1:4.13+dfsg1-4ubuntu3.2","","A low vulnerability in deb package: passwd, version 1:4.13+dfsg1-4ubuntu3.2 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-qh8g-58pp-2wxh","Low","jetty-http","9.4.58.v20250814","12.0.12","A medium vulnerability in java-archive package: jetty-http, version 9.4.58.v20250814 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-9w38-p64v-xpmv","Medium","commons-configuration2","2.8.0","2.10.1","A medium vulnerability in java-archive package: commons-configuration2, version 2.8.0 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-4265-ccf5-phj5","Medium","commons-compress","1.24.0","1.26.0","A medium vulnerability in java-archive package: commons-compress, version 1.24.0 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-cfxw-4h78-h7fw","High","dnsjava","2.1.7","3.6.0","A high vulnerability in java-archive package: dnsjava, version 2.1.7 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2024-10524","Medium","wget","1.21.4-1ubuntu4.1","","A low vulnerability in deb package: wget, version 1.21.4-1ubuntu4.1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-vc5p-v9hr-52mj","Medium","log4j-core","2.20.0","2.25.3","A medium vulnerability in java-archive package: log4j-core, version 2.20.0 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-xjp4-hw94-mvp5","Medium","commons-configuration2","2.8.0","2.10.1","A medium vulnerability in java-archive package: commons-configuration2, version 2.8.0 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-fg2v-w576-w4v3","High","json-smart","1.3.2","1.3.3","A high vulnerability in java-archive package: json-smart, version 1.3.2 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-59375","High","libexpat1","2.6.1-2ubuntu0.3","","A medium vulnerability in deb package: libexpat1, version 2.6.1-2ubuntu0.3 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2021-31879","Medium","wget","1.21.4-1ubuntu4.1","","A medium vulnerability in deb package: wget, version 1.21.4-1ubuntu4.1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2024-2236","Medium","libgcrypt20","1.10.3-2build1","","A low vulnerability in deb package: libgcrypt20, version 1.10.3-2build1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15467","Critical","libssl3t64","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","A medium vulnerability in deb package: libssl3t64, version 3.0.13-0ubuntu3.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15467","Critical","openssl","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","A medium vulnerability in deb package: openssl, version 3.0.13-0ubuntu3.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-gvpg-vgmx-xg6w","High","nimbus-jose-jwt","9.8.1","9.37.2","A high vulnerability in java-archive package: nimbus-jose-jwt, version 9.8.1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-0167","Low","curl","8.5.0-2ubuntu10.6","","A low vulnerability in deb package: curl, version 8.5.0-2ubuntu10.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-0167","Low","libcurl4t64","8.5.0-2ubuntu10.6","","A low vulnerability in deb package: libcurl4t64, version 8.5.0-2ubuntu10.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-21945","High","openjdk","21.0.9+10-LTS","1.8.0_482,8.0.482,11.0.30,17.0.18,21.0.10,25.0.2","A high vulnerability in binary package: openjdk, version 21.0.9+10-LTS was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /opt/java/openjdk/release"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-66293","High","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.3","A medium vulnerability in deb package: libpng16-16t64, version 1.6.43-5build1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-7g45-4rm6-3mm3","Medium","guava","14.0.1","32.0.0-android","A medium vulnerability in java-archive package: guava, version 14.0.1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-64720","High","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.1","A medium vulnerability in deb package: libpng16-16t64, version 1.6.43-5build1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-xwmg-2g98-w7v9","Medium","nimbus-jose-jwt","9.8.1","9.37.4","A medium vulnerability in java-archive package: nimbus-jose-jwt, version 9.8.1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-45582","Medium","tar","1.35+dfsg-3build1","","A medium vulnerability in deb package: tar, version 1.35+dfsg-3build1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-10148","Medium","curl","8.5.0-2ubuntu10.6","","A low vulnerability in deb package: curl, version 8.5.0-2ubuntu10.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-10148","Medium","libcurl4t64","8.5.0-2ubuntu10.6","","A low vulnerability in deb package: libcurl4t64, version 8.5.0-2ubuntu10.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-8277","Low","libssh-4","0.10.6-2ubuntu0.2","","A low vulnerability in deb package: libssh-4, version 0.10.6-2ubuntu0.2 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-13151","High","libtasn1-6","4.19.0-3ubuntu0.24.04.1","4.19.0-3ubuntu0.24.04.2","A medium vulnerability in deb package: libtasn1-6, version 4.19.0-3ubuntu0.24.04.1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15281","High","libc-bin","2.39-0ubuntu8.6","","A medium vulnerability in deb package: libc-bin, version 2.39-0ubuntu8.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15281","High","libc6","2.39-0ubuntu8.6","","A medium vulnerability in deb package: libc6, version 2.39-0ubuntu8.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15281","High","locales","2.39-0ubuntu8.6","","A medium vulnerability in deb package: locales, version 2.39-0ubuntu8.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2016-2781","Medium","coreutils","9.4-3ubuntu6.1","","A low vulnerability in deb package: coreutils, version 9.4-3ubuntu6.1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-h46c-h94j-95f3","High","jackson-core","2.13.4","2.15.0","A high vulnerability in java-archive package: jackson-core, version 2.13.4 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-21932","High","openjdk","21.0.9+10-LTS","1.8.0_482,8.0.482,11.0.30,17.0.18,21.0.10,25.0.2","A high vulnerability in binary package: openjdk, version 21.0.9+10-LTS was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /opt/java/openjdk/release"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-5mg8-w23w-74h3","Low","guava","14.0.1","32.0.0-android","A low vulnerability in java-archive package: guava, version 14.0.1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-0915","High","libc-bin","2.39-0ubuntu8.6","","A medium vulnerability in deb package: libc-bin, version 2.39-0ubuntu8.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-0915","High","libc6","2.39-0ubuntu8.6","","A medium vulnerability in deb package: libc6, version 2.39-0ubuntu8.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-0915","High","locales","2.39-0ubuntu8.6","","A medium vulnerability in deb package: locales, version 2.39-0ubuntu8.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-22796","Medium","libssl3t64","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","A low vulnerability in deb package: libssl3t64, version 3.0.13-0ubuntu3.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-22796","Medium","openssl","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","A low vulnerability in deb package: openssl, version 3.0.13-0ubuntu3.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-21925","Medium","openjdk","21.0.9+10-LTS","1.8.0_482,8.0.482,11.0.30,17.0.18,21.0.10,25.0.2","A medium vulnerability in binary package: openjdk, version 21.0.9+10-LTS was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /opt/java/openjdk/release"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-65018","High","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.1","A medium vulnerability in deb package: libpng16-16t64, version 1.6.43-5build1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-21933","Medium","openjdk","21.0.9+10-LTS","1.8.0_482,8.0.482,11.0.30,17.0.18,21.0.10,25.0.2","A medium vulnerability in binary package: openjdk, version 21.0.9+10-LTS was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /opt/java/openjdk/release"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15224","Low","curl","8.5.0-2ubuntu10.6","","A low vulnerability in deb package: curl, version 8.5.0-2ubuntu10.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15224","Low","libcurl4t64","8.5.0-2ubuntu10.6","","A low vulnerability in deb package: libcurl4t64, version 8.5.0-2ubuntu10.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
